CL,D,E,I_A,I_S,K_stock,R,S,T,V,X_0_mayer,X_vac,action,loss,opt_policy,t_index_interval,time
1.0000000000000158,0.0019979508928433354,0.001112859962133601,0.0010274834281560616,0.0002405928970740959,0.0037812279802551837,0.2955561451047914,0.7000649677150173,-70.37511299649925,0.0,8.108018998214868,0.0,4.640607721805885e-5,0.0,0.0,1.0,59.3186372745491
1.0000000000000158,0.0019983138175180886,0.0011163800837383814,0.0010303976131526749,0.0002412181170473422,0.0037812279802551837,0.29509733753096345,0.7005163528375958,-71.4241464735842,0.0,8.187827760647806,0.0,4.640607721805885e-5,0.0,0.0,1.0,59.47895791583166
1.0000000000000158,0.0019986776886481484,0.001119920350315336,0.001033329359511215,0.0002418471791718265,0.0037812279802551837,0.29463936662890333,0.7009668587934659,-70.00770532296598,0.0,8.268271364951193,0.0,4.640607721805885e-5,0.0,0.0,1.0,59.639278557114224
1.0000000000000158,0.0019990425120418607,0.0011234808618922237,0.0010362787459820188,0.0002424801018169236,0.0037812279802551837,0.2941822315031264,0.7014164862751564,-70.03479414394404,0.0,8.34935344420174,0.0,4.640607721805885e-5,0.0,0.0,1.0,59.79959919839679
1.0000000000000158,0.0019994082935353608,0.0011270617191521475,0.001039245851914631,0.00024311690345333285,0.003780103984019496,0.29372593126181434,0.701865235970146,-69.17416354590733,0.0,8.431077649515817,0.0,4.640607721805885e-5,1.1239962356877706e-6,0.0,1.0,59.95991983967936
1.0000000000000158,0.0019997750389927284,0.0011306630234366123,0.0010422307572596863,0.00024375760265399457,0.003779733258843639,0.29327046501682535,0.7023131085608475,-68.90139926212169,0.0,8.513445988269405,0.0,4.640607721805885e-5,1.4947214115444996e-6,0.0,1.0,60.120240480961925
1.0000000000000158,0.002000142754306142,0.0011342848767486055,0.0010452335425708247,0.00024440221809500485,0.0037812279802551837,0.29281583188370425,0.702760104724591,-70.01644493865982,0.0,8.596463261771369,0.0,4.640607721805885e-5,0.0,0.0,1.0,60.280561122244485
1.000000000000016,0.0020005114453960364,0.0011379273817557038,0.0010482542890066333,0.0002450507685565284,0.0037806004399983596,0.29236203098169256,0.7032062251336085,-69.53895611294219,0.0,8.680135934147062,0.0,4.640607721805885e-5,6.27540256824211e-7,0.0,1.0,60.44088176352705
1.000000000000016,0.0020008811182112593,0.0011415906417932018,0.001051293078332623,0.00024570327292371054,0.0037806055959418976,0.29190906143373885,0.7036514704550164,-69.54266850887761,0.0,8.764464591963243,0.0,4.640607721805885e-5,6.223843132861626e-7,0.0,1.0,60.60120240480962
1.0000000000000162,0.0020012517787292316,0.001145274760867265,0.0010543499929232339,0.0002463597501875871,0.003779577350618225,0.29145692236650894,0.7040958413507998,-68.78694472780593,0.0,8.849453913799163,0.0,4.640607721805885e-5,1.6506296369584962e-6,0.0,1.0,60.76152304609218
1.0000000000000162,0.0020016234329561086,0.001148979843658107,0.0010574251157638706,0.00024702021944599385,0.0037812279802551837,0.29100561291039617,0.7045393384777959,-70.77198909411221,0.0,8.93510613356264,0.0,4.640607721805885e-5,0.0,0.0,1.0,60.921843687374746
1.0000000000000162,0.0020019960869269403,0.0011527059955231899,0.00106051853045297,0.00024768469990447386,0.0037810906997254364,0.2905551321995317,0.704981962487677,-69.89914870794703,0.0,9.02142899287118,0.0,4.640607721805885e-5,1.372805297473279e-7,0.0,1.0,61.08216432865731
